bandwidth,threshold,ratio,recall,fn_count,fp_count
15,96,0.62,1.0,0,52
15,90,0.58,1.0,0,52
15,84,0.54,1.0,0,52
15,78,0.5,1.0,0,52
15,72,0.46,1.0,0,52
15,64,0.42,1.0,0,52
15,60,0.38,1.0,0,52
15,46,0.26,1.0,0,52
10,98,0.62,1.0,0,52
10,94,0.6,1.0,0,52
10,92,0.58,1.0,0,52
10,84,0.54,1.0,0,52
10,78,0.5,1.0,0,52
10,44,0.24,1.0,0,52
10,28,0.1,1.0,0,52
10,26,0.08,1.0,0,52
5,100,0.62,1.0,0,52
5,96,0.6,1.0,0,52
5,86,0.54,1.0,0,52
5,84,0.52,1.0,0,52
5,82,0.52,1.0,0,52
5,78,0.5,1.0,0,52
5,66,0.42,1.0,0,52
5,58,0.36,1.0,0,52
5,56,0.34,1.0,0,52
5,44,0.24,1.0,0,52
5,26,0.08,1.0,0,52
25,94,0.62,1.0,0,53
25,84,0.56,1.0,0,53
25,66,0.44,1.0,0,53
25,64,0.42,1.0,0,53
25,48,0.28,1.0,0,53
25,46,0.26,1.0,0,53
20,100,0.64,1.0,0,53
20,92,0.6,1.0,0,53
20,72,0.46,1.0,0,53
20,62,0.4,1.0,0,53
20,60,0.38,1.0,0,53
20,46,0.26,1.0,0,53
15,100,0.62,1.0,0,53
15,94,0.6,1.0,0,53
15,68,0.44,1.0,0,53
15,54,0.32,1.0,0,53
15,48,0.28,1.0,0,53
15,44,0.24,1.0,0,53
15,40,0.2,1.0,0,53
10,100,0.62,1.0,0,53
10,96,0.6,1.0,0,53
10,82,0.52,1.0,0,53
10,72,0.46,1.0,0,53
10,66,0.42,1.0,0,53
10,32,0.14,1.0,0,53
10,30,0.12,1.0,0,53
5,90,0.56,1.0,0,53
5,76,0.48,1.0,0,53
5,72,0.46,1.0,0,53
5,64,0.4,1.0,0,53
5,62,0.38,1.0,0,53
5,52,0.3,1.0,0,53
5,42,0.22,1.0,0,53
5,30,0.12,1.0,0,53
25,88,0.58,1.0,0,54
25,82,0.54,1.0,0,54
25,80,0.52,1.0,0,54
25,62,0.4,1.0,0,54
25,50,0.3,1.0,0,54
25,44,0.24,1.0,0,54
20,96,0.62,1.0,0,54
20,64,0.42,1.0,0,54
20,58,0.36,1.0,0,54
20,44,0.24,1.0,0,54
15,88,0.56,1.0,0,54
15,76,0.48,1.0,0,54
15,66,0.42,1.0,0,54
15,58,0.36,1.0,0,54
15,56,0.34,1.0,0,54
15,42,0.22,1.0,0,54
15,28,0.1,1.0,0,54
10,86,0.54,1.0,0,54
10,84,0.52,1.0,0,54
10,80,0.5,1.0,0,54
10,76,0.48,1.0,0,54
10,64,0.4,1.0,0,54
10,62,0.38,1.0,0,54
10,52,0.3,1.0,0,54
10,42,0.22,1.0,0,54
5,98,0.6,1.0,0,54
5,94,0.58,1.0,0,54
5,86,0.52,1.0,0,54
5,80,0.5,1.0,0,54
5,74,0.46,1.0,0,54
5,70,0.44,1.0,0,54
5,60,0.36,1.0,0,54
5,54,0.32,1.0,0,54
5,50,0.28,1.0,0,54
5,40,0.2,1.0,0,54
5,38,0.18,1.0,0,54
25,98,0.64,1.0,0,55
25,96,0.62,1.0,0,55
25,86,0.56,1.0,0,55
25,76,0.5,1.0,0,55
25,74,0.48,1.0,0,55
25,32,0.14,1.0,0,55
20,86,0.56,1.0,0,55
20,84,0.54,1.0,0,55
20,70,0.44,1.0,0,55
20,68,0.44,1.0,0,55
20,66,0.42,1.0,0,55
20,64,0.4,1.0,0,55
20,32,0.14,1.0,0,55
15,82,0.52,1.0,0,55
15,74,0.46,1.0,0,55
15,70,0.44,1.0,0,55
15,62,0.38,1.0,0,55
15,52,0.3,1.0,0,55
15,50,0.28,1.0,0,55
15,48,0.26,1.0,0,55
15,46,0.24,1.0,0,55
15,26,0.08,1.0,0,55
10,98,0.6,1.0,0,55
10,74,0.46,1.0,0,55
10,72,0.44,1.0,0,55
10,70,0.44,1.0,0,55
10,60,0.36,1.0,0,55
10,50,0.28,1.0,0,55
10,40,0.2,1.0,0,55
10,38,0.18,1.0,0,55
10,36,0.16,1.0,0,55
5,92,0.56,1.0,0,55
5,88,0.54,1.0,0,55
5,82,0.5,1.0,0,55
5,72,0.44,1.0,0,55
5,58,0.34,1.0,0,55
5,24,0.06,1.0,0,55
25,100,0.64,1.0,0,56
25,94,0.6,1.0,0,56
25,92,0.6,1.0,0,56
25,90,0.58,1.0,0,56
25,72,0.46,1.0,0,56
25,70,0.46,1.0,0,56
25,68,0.44,1.0,0,56
25,60,0.38,1.0,0,56
25,58,0.36,1.0,0,56
25,42,0.22,1.0,0,56
25,40,0.2,1.0,0,56
20,90,0.58,1.0,0,56
20,76,0.48,1.0,0,56
20,42,0.22,1.0,0,56
20,40,0.2,1.0,0,56
15,96,0.6,1.0,0,56
15,84,0.52,1.0,0,56
15,82,0.5,1.0,0,56
15,80,0.5,1.0,0,56
15,68,0.42,1.0,0,56
15,64,0.4,1.0,0,56
15,44,0.22,1.0,0,56
15,38,0.18,1.0,0,56
15,32,0.14,1.0,0,56
10,90,0.56,1.0,0,56
10,82,0.5,1.0,0,56
10,68,0.42,1.0,0,56
5,100,0.6,1.0,0,56
5,98,0.58,1.0,0,56
5,96,0.58,1.0,0,56
5,90,0.54,1.0,0,56
5,78,0.48,1.0,0,56
5,76,0.46,1.0,0,56
5,68,0.42,1.0,0,56
5,56,0.32,1.0,0,56
5,48,0.26,1.0,0,56
5,46,0.24,1.0,0,56
5,42,0.2,1.0,0,56
5,36,0.16,1.0,0,56
25,84,0.54,1.0,0,57
25,78,0.5,1.0,0,57
25,66,0.42,1.0,0,57
25,44,0.22,1.0,0,57
20,98,0.62,1.0,0,57
20,94,0.6,1.0,0,57
20,88,0.56,1.0,0,57
20,82,0.52,1.0,0,57
20,80,0.5,1.0,0,57
20,68,0.42,1.0,0,57
20,62,0.38,1.0,0,57
20,56,0.34,1.0,0,57
20,44,0.22,1.0,0,57
20,38,0.18,1.0,0,57
20,30,0.12,1.0,0,57
20,26,0.08,1.0,0,57
15,92,0.58,1.0,0,57
15,86,0.54,1.0,0,57
15,72,0.44,1.0,0,57
15,66,0.4,1.0,0,57
15,60,0.36,1.0,0,57
15,58,0.34,1.0,0,57
15,30,0.12,1.0,0,57
10,94,0.58,1.0,0,57
10,88,0.54,1.0,0,57
10,66,0.4,1.0,0,57
10,58,0.34,1.0,0,57
10,56,0.32,1.0,0,57
10,48,0.26,1.0,0,57
10,46,0.24,1.0,0,57
10,44,0.22,1.0,0,57
10,24,0.06,1.0,0,57
5,70,0.42,1.0,0,57
5,66,0.4,1.0,0,57
5,64,0.38,1.0,0,57
5,44,0.22,1.0,0,57
25,98,0.62,1.0,0,58
25,64,0.4,1.0,0,58
25,48,0.26,1.0,0,58
25,46,0.24,1.0,0,58
25,30,0.12,1.0,0,58
20,86,0.54,1.0,0,58
20,74,0.46,1.0,0,58
20,52,0.3,1.0,0,58
20,46,0.24,1.0,0,58
15,78,0.48,1.0,0,58
15,36,0.16,1.0,0,58
15,24,0.06,1.0,0,58
10,92,0.56,1.0,0,58
10,78,0.48,1.0,0,58
10,76,0.46,1.0,0,58
10,54,0.3,1.0,0,58
5,94,0.56,1.0,0,58
5,88,0.52,1.0,0,58
5,84,0.5,1.0,0,58
5,80,0.48,1.0,0,58
5,54,0.3,1.0,0,58
5,50,0.26,1.0,0,58
25,88,0.56,1.0,0,59
25,86,0.54,1.0,0,59
25,70,0.44,1.0,0,59
25,62,0.38,1.0,0,59
25,56,0.34,1.0,0,59
25,38,0.18,1.0,0,59
25,28,0.1,1.0,0,59
20,96,0.6,1.0,0,59
20,92,0.58,1.0,0,59
20,72,0.44,1.0,0,59
20,60,0.36,1.0,0,59
20,54,0.32,1.0,0,59
20,50,0.28,1.0,0,59
20,48,0.26,1.0,0,59
20,42,0.2,1.0,0,59
20,28,0.1,1.0,0,59
20,24,0.06,1.0,0,59
15,98,0.6,1.0,0,59
15,90,0.56,1.0,0,59
15,88,0.54,1.0,0,59
15,86,0.52,1.0,0,59
15,70,0.42,1.0,0,59
15,64,0.38,1.0,0,59
15,56,0.32,1.0,0,59
15,42,0.2,1.0,0,59
10,100,0.6,1.0,0,59
10,96,0.58,1.0,0,59
10,94,0.56,1.0,0,59
10,86,0.52,1.0,0,59
10,80,0.48,1.0,0,59
10,70,0.42,1.0,0,59
10,64,0.38,1.0,0,59
10,42,0.2,1.0,0,59
10,40,0.18,1.0,0,59
5,100,0.58,1.0,0,59
5,78,0.46,1.0,0,59
5,68,0.4,1.0,0,59
5,62,0.36,1.0,0,59
5,52,0.28,1.0,0,59
5,48,0.24,1.0,0,59
5,40,0.18,1.0,0,59
25,82,0.52,1.0,0,60
25,76,0.48,1.0,0,60
25,72,0.44,1.0,0,60
25,68,0.42,1.0,0,60
25,42,0.2,1.0,0,60
25,36,0.16,1.0,0,60
20,100,0.62,1.0,0,60
20,58,0.34,1.0,0,60
20,36,0.16,1.0,0,60
15,94,0.58,1.0,0,60
15,76,0.46,1.0,0,60
15,68,0.4,1.0,0,60
10,98,0.58,1.0,0,60
10,84,0.5,1.0,0,60
10,78,0.46,1.0,0,60
10,68,0.4,1.0,0,60
10,52,0.28,1.0,0,60
10,34,0.14,1.0,0,60
5,96,0.56,1.0,0,60
5,92,0.54,1.0,0,60
5,82,0.48,1.0,0,60
5,38,0.16,1.0,0,60
25,92,0.58,1.0,0,61
25,84,0.52,1.0,0,61
25,82,0.5,1.0,0,61
25,80,0.5,1.0,0,61
25,78,0.48,1.0,0,61
25,74,0.46,1.0,0,61
25,70,0.42,1.0,0,61
25,60,0.36,1.0,0,61
25,54,0.32,1.0,0,61
25,52,0.3,1.0,0,61
25,50,0.28,1.0,0,61
25,26,0.08,1.0,0,61
20,84,0.52,1.0,0,61
20,82,0.5,1.0,0,61
20,78,0.48,1.0,0,61
20,70,0.42,1.0,0,61
20,66,0.4,1.0,0,61
15,96,0.58,1.0,0,61
15,92,0.56,1.0,0,61
15,80,0.48,1.0,0,61
15,40,0.18,1.0,0,61
10,96,0.56,1.0,0,61
10,90,0.54,1.0,0,61
10,82,0.48,1.0,0,61
10,74,0.44,1.0,0,61
10,72,0.42,1.0,0,61
10,62,0.36,1.0,0,61
10,60,0.34,1.0,0,61
10,50,0.26,1.0,0,61
10,48,0.24,1.0,0,61
5,94,0.54,1.0,0,61
5,90,0.52,1.0,0,61
5,86,0.5,1.0,0,61
5,74,0.44,1.0,0,61
5,72,0.42,1.0,0,61
5,66,0.38,1.0,0,61
5,34,0.14,1.0,0,61
5,32,0.12,1.0,0,61
5,30,0.1,1.0,0,61
25,96,0.6,1.0,0,62
25,90,0.56,1.0,0,62
25,58,0.34,1.0,0,62
25,56,0.32,1.0,0,62
25,40,0.18,1.0,0,62
20,90,0.56,1.0,0,62
20,76,0.46,1.0,0,62
20,68,0.4,1.0,0,62
20,64,0.38,1.0,0,62
20,56,0.32,1.0,0,62
20,46,0.22,1.0,0,62
20,40,0.18,1.0,0,62
15,74,0.44,1.0,0,62
15,62,0.36,1.0,0,62
15,54,0.3,1.0,0,62
15,48,0.24,1.0,0,62
15,34,0.14,1.0,0,62
10,76,0.44,1.0,0,62
10,66,0.38,1.0,0,62
10,46,0.22,1.0,0,62
10,32,0.12,1.0,0,62
5,98,0.56,1.0,0,62
5,96,0.54,1.0,0,62
5,92,0.52,1.0,0,62
5,84,0.48,1.0,0,62
5,80,0.46,1.0,0,62
5,76,0.44,1.0,0,62
5,70,0.4,1.0,0,62
5,68,0.38,1.0,0,62
5,60,0.34,1.0,0,62
5,56,0.3,1.0,0,62
5,26,0.06,1.0,0,62
25,100,0.62,1.0,0,63
25,76,0.46,1.0,0,63
25,66,0.4,1.0,0,63
25,54,0.3,1.0,0,63
25,50,0.26,1.0,0,63
25,34,0.14,1.0,0,63
20,86,0.52,1.0,0,63
20,80,0.48,1.0,0,63
20,54,0.3,1.0,0,63
20,48,0.24,1.0,0,63
20,34,0.14,1.0,0,63
15,100,0.6,1.0,0,63
15,94,0.56,1.0,0,63
15,90,0.54,1.0,0,63
15,84,0.5,1.0,0,63
15,78,0.46,1.0,0,63
15,66,0.38,1.0,0,63
15,52,0.28,1.0,0,63
15,50,0.26,1.0,0,63
15,46,0.22,1.0,0,63
10,100,0.58,1.0,0,63
10,92,0.54,1.0,0,63
10,88,0.52,1.0,0,63
10,70,0.4,1.0,0,63
10,68,0.38,1.0,0,63
10,64,0.36,1.0,0,63
10,58,0.32,1.0,0,63
10,56,0.3,1.0,0,63
10,44,0.2,1.0,0,63
10,38,0.16,1.0,0,63
5,100,0.56,1.0,0,63
5,88,0.5,1.0,0,63
5,74,0.42,1.0,0,63
5,72,0.4,1.0,0,63
5,64,0.36,1.0,0,63
5,58,0.32,1.0,0,63
5,54,0.28,1.0,0,63
5,46,0.22,1.0,0,63
5,44,0.2,1.0,0,63
25,94,0.58,1.0,0,64
25,80,0.48,1.0,0,64
25,74,0.44,1.0,0,64
25,64,0.38,1.0,0,64
25,52,0.28,1.0,0,64
25,48,0.24,1.0,0,64
25,46,0.22,1.0,0,64
25,38,0.16,1.0,0,64
25,32,0.12,1.0,0,64
25,30,0.1,1.0,0,64
20,88,0.54,1.0,0,64
20,84,0.5,1.0,0,64
20,52,0.28,1.0,0,64
20,50,0.26,1.0,0,64
15,82,0.48,1.0,0,64
15,72,0.42,1.0,0,64
10,30,0.1,1.0,0,64
5,52,0.26,1.0,0,64
5,48,0.22,1.0,0,64
25,98,0.6,1.0,0,65
25,88,0.54,1.0,0,65
20,94,0.58,1.0,0,65
20,92,0.56,1.0,0,65
20,74,0.44,1.0,0,65
20,62,0.36,1.0,0,65
20,38,0.16,1.0,0,65
20,32,0.12,1.0,0,65
15,92,0.54,1.0,0,65
15,76,0.44,1.0,0,65
15,58,0.32,1.0,0,65
15,44,0.2,1.0,0,65
15,32,0.12,1.0,0,65
15,30,0.1,1.0,0,65
10,94,0.54,1.0,0,65
10,90,0.52,1.0,0,65
10,86,0.5,1.0,0,65
10,84,0.48,1.0,0,65
10,80,0.46,1.0,0,65
10,74,0.42,1.0,0,65
10,42,0.18,1.0,0,65
10,26,0.06,1.0,0,65
5,98,0.54,1.0,0,65
5,78,0.44,1.0,0,65
5,66,0.36,1.0,0,65
5,42,0.18,1.0,0,65
5,36,0.14,1.0,0,65
5,34,0.12,1.0,0,65
5,28,0.08,1.0,0,65
25,86,0.52,1.0,0,66
25,56,0.3,1.0,0,66
25,54,0.28,1.0,0,66
25,28,0.08,1.0,0,66
20,98,0.6,1.0,0,66
20,96,0.58,1.0,0,66
20,94,0.56,1.0,0,66
20,90,0.54,1.0,0,66
20,78,0.46,1.0,0,66
20,72,0.42,1.0,0,66
20,70,0.4,1.0,0,66
20,66,0.38,1.0,0,66
20,58,0.32,1.0,0,66
20,56,0.3,1.0,0,66
20,54,0.28,1.0,0,66
20,44,0.2,1.0,0,66
20,30,0.1,1.0,0,66
15,98,0.58,1.0,0,66
15,96,0.56,1.0,0,66
15,88,0.52,1.0,0,66
15,70,0.4,1.0,0,66
15,38,0.16,1.0,0,66
10,100,0.56,1.0,0,66
10,98,0.56,1.0,0,66
10,96,0.54,1.0,0,66
10,82,0.46,1.0,0,66
10,72,0.4,1.0,0,66
10,62,0.34,1.0,0,66
10,54,0.28,1.0,0,66
10,52,0.26,1.0,0,66
10,48,0.22,1.0,0,66
10,36,0.14,1.0,0,66
10,34,0.12,1.0,0,66
10,28,0.08,1.0,0,66
5,94,0.52,1.0,0,66
5,90,0.5,1.0,0,66
5,86,0.48,1.0,0,66
5,82,0.46,1.0,0,66
5,76,0.42,1.0,0,66
5,62,0.34,1.0,0,66
5,50,0.24,1.0,0,66
5,46,0.2,1.0,0,66
25,100,0.6,1.0,0,67
25,96,0.58,1.0,0,67
25,92,0.56,1.0,0,67
25,78,0.46,1.0,0,67
25,72,0.42,1.0,0,67
25,68,0.4,1.0,0,67
25,58,0.32,1.0,0,67
25,36,0.14,1.0,0,67
20,100,0.58,1.0,0,67
20,100,0.6,1.0,0,67
20,98,0.58,1.0,0,67
20,92,0.54,1.0,0,67
20,88,0.52,1.0,0,67
20,76,0.44,1.0,0,67
20,60,0.34,1.0,0,67
15,100,0.58,1.0,0,67
15,80,0.46,1.0,0,67
15,78,0.44,1.0,0,67
15,74,0.42,1.0,0,67
15,68,0.38,1.0,0,67
15,64,0.36,1.0,0,67
15,60,0.34,1.0,0,67
15,56,0.3,1.0,0,67
15,54,0.28,1.0,0,67
10,92,0.52,1.0,0,67
10,78,0.44,1.0,0,67
10,70,0.38,1.0,0,67
10,50,0.24,1.0,0,67
5,84,0.46,1.0,0,67
5,80,0.44,1.0,0,67
5,32,0.1,1.0,0,67
25,100,0.58,1.0,0,68
25,98,0.58,1.0,0,68
25,94,0.56,1.0,0,68
25,92,0.54,1.0,0,68
25,90,0.54,1.0,0,68
25,88,0.52,1.0,0,68
25,84,0.5,1.0,0,68
25,52,0.26,1.0,0,68
25,42,0.18,1.0,0,68
25,34,0.12,1.0,0,68
20,96,0.56,1.0,0,68
20,74,0.42,1.0,0,68
20,68,0.38,1.0,0,68
20,64,0.36,1.0,0,68
20,42,0.18,1.0,0,68
20,28,0.08,1.0,0,68
15,94,0.54,1.0,0,68
15,90,0.52,1.0,0,68
15,86,0.5,1.0,0,68
15,72,0.4,1.0,0,68
15,62,0.34,1.0,0,68
15,52,0.26,1.0,0,68
15,42,0.18,1.0,0,68
15,28,0.08,1.0,0,68
10,90,0.5,1.0,0,68
10,88,0.5,1.0,0,68
10,84,0.46,1.0,0,68
10,80,0.44,1.0,0,68
10,76,0.42,1.0,0,68
10,66,0.36,1.0,0,68
10,60,0.32,1.0,0,68
10,58,0.3,1.0,0,68
10,40,0.16,1.0,0,68
10,32,0.1,1.0,0,68
5,70,0.38,1.0,0,68
5,40,0.16,1.0,0,68
25,96,0.56,1.0,0,69
25,76,0.44,1.0,0,69
25,62,0.36,1.0,0,69
25,60,0.34,1.0,0,69
25,44,0.2,1.0,0,69
25,40,0.16,1.0,0,69
25,26,0.06,1.0,0,69
20,98,0.56,1.0,0,69
20,82,0.48,1.0,0,69
20,62,0.34,1.0,0,69
20,60,0.32,1.0,0,69
20,52,0.26,1.0,0,69
20,40,0.16,1.0,0,69
20,34,0.12,1.0,0,69
20,32,0.1,1.0,0,69
20,26,0.06,1.0,0,69
15,100,0.56,1.0,0,69
15,98,0.56,1.0,0,69
15,84,0.48,1.0,0,69
15,82,0.46,1.0,0,69
15,50,0.24,1.0,0,69
15,34,0.12,1.0,0,69
15,32,0.1,1.0,0,69
15,26,0.06,1.0,0,69
10,86,0.48,1.0,0,69
10,78,0.42,1.0,0,69
10,74,0.4,1.0,0,69
10,64,0.34,1.0,0,69
10,46,0.2,1.0,0,69
5,100,0.54,1.0,0,69
5,74,0.4,1.0,0,69
5,60,0.32,1.0,0,69
5,58,0.3,1.0,0,69
5,56,0.28,1.0,0,69
5,44,0.18,1.0,0,69
5,38,0.14,1.0,0,69
5,36,0.12,1.0,0,69
25,98,0.56,1.0,0,70
25,90,0.52,1.0,0,70
25,82,0.48,1.0,0,70
25,70,0.4,1.0,0,70
25,66,0.38,1.0,0,70
25,64,0.36,1.0,0,70
25,62,0.34,1.0,0,70
25,38,0.14,1.0,0,70
25,32,0.1,1.0,0,70
20,100,0.56,1.0,0,70
20,94,0.54,1.0,0,70
20,36,0.14,1.0,0,70
15,76,0.42,1.0,0,70
15,70,0.38,1.0,0,70
15,66,0.36,1.0,0,70
15,60,0.32,1.0,0,70
15,48,0.22,1.0,0,70
15,36,0.14,1.0,0,70
10,98,0.54,1.0,0,70
10,76,0.4,1.0,0,70
10,68,0.36,1.0,0,70
10,38,0.14,1.0,0,70
5,88,0.48,1.0,0,70
5,78,0.42,1.0,0,70
5,64,0.34,1.0,0,70
25,96,0.54,1.0,0,71
25,94,0.54,1.0,0,71
25,74,0.42,1.0,0,71
25,68,0.38,1.0,0,71
25,50,0.24,1.0,0,71
20,96,0.54,1.0,0,71
20,90,0.52,1.0,0,71
20,78,0.44,1.0,0,71
20,72,0.4,1.0,0,71
20,50,0.24,1.0,0,71
20,48,0.22,1.0,0,71
15,98,0.54,1.0,0,71
15,96,0.54,1.0,0,71
15,92,0.52,1.0,0,71
15,88,0.5,1.0,0,71
15,64,0.34,1.0,0,71
15,40,0.16,1.0,0,71
15,38,0.14,1.0,0,71
10,94,0.52,1.0,0,71
10,82,0.44,1.0,0,71
10,72,0.38,1.0,0,71
10,62,0.32,1.0,0,71
10,36,0.12,1.0,0,71
5,96,0.52,1.0,0,71
5,72,0.38,1.0,0,71
5,68,0.36,1.0,0,71
5,62,0.32,1.0,0,71
5,54,0.26,1.0,0,71
5,42,0.16,1.0,0,71
5,24,0.04,1.0,0,71
25,100,0.56,1.0,0,72
25,86,0.5,1.0,0,72
25,66,0.36,1.0,0,72
25,60,0.32,1.0,0,72
25,56,0.28,1.0,0,72
20,86,0.5,1.0,0,72
20,80,0.46,1.0,0,72
20,70,0.38,1.0,0,72
20,66,0.36,1.0,0,72
20,62,0.32,1.0,0,72
20,56,0.28,1.0,0,72
20,38,0.14,1.0,0,72
20,36,0.12,1.0,0,72
20,30,0.08,1.0,0,72
15,90,0.5,1.0,0,72
15,80,0.44,1.0,0,72
15,74,0.4,1.0,0,72
10,80,0.42,1.0,0,72
10,66,0.34,1.0,0,72
10,56,0.28,1.0,0,72
10,44,0.18,1.0,0,72
10,34,0.1,1.0,0,72
10,30,0.08,1.0,0,72
10,24,0.04,1.0,0,72
5,92,0.5,1.0,0,72
5,86,0.46,1.0,0,72
5,82,0.44,1.0,0,72
5,76,0.4,1.0,0,72
5,66,0.34,1.0,0,72
5,60,0.3,1.0,0,72
5,52,0.24,1.0,0,72
5,46,0.18,1.0,0,72
5,40,0.14,1.0,0,72
5,30,0.08,1.0,0,72
25,98,0.54,1.0,0,73
25,94,0.52,1.0,0,73
25,92,0.52,1.0,0,73
25,88,0.5,1.0,0,73
25,84,0.48,1.0,0,73
25,80,0.46,1.0,0,73
25,64,0.34,1.0,0,73
25,62,0.32,1.0,0,73
25,60,0.3,1.0,0,73
25,58,0.3,1.0,0,73
25,54,0.26,1.0,0,73
25,48,0.22,1.0,0,73
25,36,0.12,1.0,0,73
20,98,0.54,1.0,0,73
20,92,0.52,1.0,0,73
20,88,0.5,1.0,0,73
20,84,0.48,1.0,0,73
20,82,0.46,1.0,0,73
20,64,0.34,1.0,0,73
20,60,0.3,1.0,0,73
20,58,0.3,1.0,0,73
15,100,0.54,1.0,0,73
15,94,0.52,1.0,0,73
15,86,0.48,1.0,0,73
15,84,0.46,1.0,0,73
15,68,0.36,1.0,0,73
15,62,0.32,1.0,0,73
15,56,0.28,1.0,0,73
15,36,0.12,1.0,0,73
15,30,0.08,1.0,0,73
10,54,0.26,1.0,0,73
10,42,0.16,1.0,0,73
